Student_ID,Course_Category,Time_Spent(Hours),Videos_Watched,Quizzes_Taken,Quiz_Score,Engagement _Index,Engagement_Level,Completion_Rate,Course_Completion,Completion_Flag ,Student_Status,Completion_Flag
1802,Science,44,16,0,69.4832,37.7653358,Low,37.77,Not Completed,0,Dropout Risk,0
5459,Science,4,19,0,75.2823,20.92846671,Low,20.93,Not Completed,0,Dropout Risk,0
439,Science,19,10,0,56.7156,19.35263289,Low,19.35,Not Completed,0,Dropout Risk,0
2740,Science,11,6,0,83.5511,11.29913012,Low,11.3,Not Completed,0,Dropout Risk,0
3141,Science,6,1,0,70.5929,4.150460219,Low,4.15,Not Completed,0,Dropout Risk,0
1266,Science,64,0,0,74.2773,32.21515612,Low,32.22,Not Completed,0,Dropout Risk,0
6002,Science,23,6,0,55.4941,17.35871922,Low,17.36,Not Completed,0,Dropout Risk,0
7776,Science,46,6,0,61.216,28.87862936,Low,28.88,Not Completed,0,Dropout Risk,0
3224,Science,51,1,0,69.9786,26.51393565,Low,26.51,Not Completed,0,Dropout Risk,0
4155,Science,12,14,0,91.7683,20.17467721,Low,20.17,Not Completed,0,Dropout Risk,0
1496,Science,26,2,0,74.8048,14.98504514,Low,14.99,Not Completed,0,Dropout Risk,0
6193,Science,62,0,0,60.978,31.24610364,Low,31.25,Not Completed,0,Dropout Risk,0
1190,Science,24,4,0,54.87,16.05311534,Low,16.05,Not Completed,0,Dropout Risk,0
6166,Science,40,11,0,75.9756,30.94113409,Low,30.94,Not Completed,0,Dropout Risk,0
8218,Science,16,12,0,63.8153,19.90508398,Low,19.91,Not Completed,0,Dropout Risk,0
1250,Science,24,0,0,65.7163,11.78905994,Low,11.79,Not Completed,0,Dropout Risk,0
186,Science,21,16,0,89.2098,26.25674892,Low,26.26,Not Completed,0,Dropout Risk,0
7167,Science,46,1,0,54.8582,24.15251831,Low,24.15,Not Completed,0,Dropout Risk,0
369,Science,7,1,0,52.4645,4.530224578,Low,4.53,Not Completed,0,Dropout Risk,0
3368,Science,11,20,0,95.2235,25.67544568,Low,25.68,Not Completed,0,Dropout Risk,0
200,Science,11,5,0,86.7239,10.4250632,Low,10.43,Not Completed,0,Dropout Risk,0
1207,Science,43,12,0,99.7712,33.46022084,Low,33.46,Not Completed,0,Dropout Risk,0
2717,Science,30,20,0,79.6646,35.14835427,Low,35.15,Not Completed,0,Dropout Risk,0
514,Science,75,0,0,74.783,37.48761993,Low,37.49,Not Completed,0,Dropout Risk,0
7918,Science,23,12,1,74.7175,25.68593004,Low,25.69,Not Completed,0,Dropout Risk,0
1982,Science,18,2,1,80.5912,12.87064307,Low,12.87,Not Completed,0,Dropout Risk,0
8077,Science,28,3,1,52.7796,18.9409074,Low,18.94,Not Completed,0,Dropout Risk,0
6436,Science,24,11,1,66.6226,24.80671361,Low,24.81,Not Completed,0,Dropout Risk,0
5466,Science,42,6,1,80.1812,28.88892518,Low,28.89,Not Completed,0,Dropout Risk,0
8391,Science,22,12,1,56.6021,25.07879226,Low,25.08,Not Completed,0,Dropout Risk,0
7183,Science,43,14,1,63.7295,37.69233851,Low,37.69,Not Completed,0,Dropout Risk,0
3519,Science,8,8,1,98.7431,13.88324439,Low,13.88,Not Completed,0,Dropout Risk,0
3378,Science,44,7,1,84.0744,31.05177511,Low,31.05,Not Completed,0,Dropout Risk,0
5538,Science,17,8,1,81.7947,18.3328435,Low,18.33,Not Completed,0,Dropout Risk,0
2957,Science,69,2,1,95.4303,38.25073509,Low,38.25,Not Completed,0,Dropout Risk,0
2225,Science,47,11,1,66.2913,36.29801737,Low,36.3,Not Completed,0,Dropout Risk,0
1819,Science,21,19,1,60.9961,31.58401097,Low,31.58,Not Completed,0,Dropout Risk,0
629,Science,13,7,1,62.7367,15.59108012,Low,15.59,Not Completed,0,Dropout Risk,0
7787,Science,39,11,1,90.1697,32.72546243,Low,32.73,Not Completed,0,Dropout Risk,0
604,Science,35,14,1,78.1209,33.38186971,Low,33.38,Not Completed,0,Dropout Risk,0
3107,Science,44,12,1,64.9235,35.80588445,Low,35.81,Not Completed,0,Dropout Risk,0
6639,Science,2,14,1,52.7779,16.95749457,Low,16.96,Not Completed,0,Dropout Risk,0
4184,Science,12,8,1,65.5771,15.97179754,Low,15.97,Not Completed,0,Dropout Risk,0
2780,Science,39,10,1,72.5334,31.66296019,Low,31.66,Not Completed,0,Dropout Risk,0
7308,Science,9,13,1,73.2139,19.48556965,Low,19.49,Not Completed,0,Dropout Risk,0
3563,Science,22,18,1,55.4824,30.89162567,Low,30.89,Not Completed,0,Dropout Risk,0
4791,Science,20,14,1,82.295,26.21267473,Low,26.21,Not Completed,0,Dropout Risk,0
560,Science,1,12,1,94.4621,14.5390808,Low,14.54,Not Completed,0,Dropout Risk,0
5017,Science,44,11,1,82.601,34.97232791,Low,34.97,Not Completed,0,Dropout Risk,0
3028,Science,53,11,1,96.458,39.30275381,Low,39.3,Not Completed,0,Dropout Risk,0
8120,Science,70,0,1,97.2026,37.03292373,Low,37.03,Not Completed,0,Dropout Risk,0
5145,Science,20,8,1,70.7332,19.81464498,Low,19.81,Not Completed,0,Dropout Risk,0
5451,Science,21,19,1,63.1602,31.48437559,Low,31.48,Not Completed,0,Dropout Risk,0
7056,Science,1,19,1,84.4267,21.58537869,Low,21.59,Not Completed,0,Dropout Risk,0
4213,Science,49,7,1,89.6538,33.33104962,Low,33.33,Not Completed,0,Dropout Risk,0
1433,Science,41,3,1,66.1289,25.69699452,Low,25.7,Not Completed,0,Dropout Risk,0
2435,Science,50,7,1,85.0693,33.92870454,Low,33.93,Not Completed,0,Dropout Risk,0
5642,Science,1,11,1,90.1391,13.62511372,Low,13.63,Not Completed,0,Dropout Risk,0
8688,Science,9,3,1,67.9978,9.684895101,Low,9.68,Not Completed,0,Dropout Risk,0
6720,Science,30,9,1,89.0982,25.96275177,Low,25.96,Not Completed,0,Dropout Risk,0
3625,Science,36,18,1,86.0088,37.76078914,Low,37.76,Not Completed,0,Dropout Risk,0
1561,Science,46,15,1,84.8362,39.98128977,Low,39.98,Not Completed,0,Dropout Risk,0
3155,Science,24,9,1,90.0763,23.02014697,Low,23.02,Not Completed,0,Dropout Risk,0
2882,Science,53,7,1,64.5714,35.48423717,Low,35.48,Not Completed,0,Dropout Risk,0
7860,Science,5,8,1,60.3659,12.5428525,Low,12.54,Not Completed,0,Dropout Risk,0
2051,Science,27,13,1,80.5422,28.68569325,Low,28.69,Not Completed,0,Dropout Risk,0
4298,Science,7,9,1,56.8903,14.40024894,Low,14.4,Not Completed,0,Dropout Risk,0
2318,Science,51,8,1,79.4894,35.31687418,Low,35.32,Not Completed,0,Dropout Risk,0
2324,Science,50,8,1,91.5508,35.01822352,Low,35.02,Not Completed,0,Dropout Risk,0
8500,Science,21,14,1,81.7576,26.28949757,Low,26.29,Not Completed,0,Dropout Risk,0
7128,Science,16,16,1,57.0752,26.19235587,Low,26.19,Not Completed,0,Dropout Risk,0
2760,Science,24,10,1,95.2435,23.75868858,Low,23.76,Not Completed,0,Dropout Risk,0
7007,Science,27,12,1,52.3805,27.26456518,Low,27.26,Not Completed,0,Dropout Risk,0
5340,Science,17,13,1,94.4605,23.30558927,Low,23.31,Not Completed,0,Dropout Risk,0
2927,Science,18,2,1,77.7481,12.82298375,Low,12.82,Not Completed,0,Dropout Risk,0
6658,Science,40,0,1,88.8569,22.23363473,Low,22.23,Not Completed,0,Dropout Risk,0
335,Science,33,4,1,80.2467,22.68363396,Low,22.68,Not Completed,0,Dropout Risk,0
8763,Science,4,8,1,99.2463,12.05428168,Low,12.05,Not Completed,0,Dropout Risk,0
365,Science,36,14,1,89.1909,33.87329338,Low,33.87,Not Completed,0,Dropout Risk,0
7631,Science,15,17,1,72.8106,26.4599873,Low,26.46,Not Completed,0,Dropout Risk,0
6961,Science,47,3,1,51.5085,28.6251196,Low,28.63,Not Completed,0,Dropout Risk,0
3573,Science,58,8,1,71.9312,39.19073951,Low,39.19,Not Completed,0,Dropout Risk,0
6587,Science,47,1,1,97.2682,26.49904001,Low,26.5,Not Completed,0,Dropout Risk,0
6533,Science,12,20,1,65.3033,27.94605153,Low,27.95,Not Completed,0,Dropout Risk,0
4439,Science,25,14,1,83.1456,28.32983609,Low,28.33,Not Completed,0,Dropout Risk,0
2088,Science,46,13,1,50.0124,37.96081113,Low,37.96,Not Completed,0,Dropout Risk,0
6449,Science,31,7,1,55.9358,24.26076626,Low,24.26,Not Completed,0,Dropout Risk,0
4288,Science,25,20,1,51.3515,34.26608864,Low,34.27,Not Completed,0,Dropout Risk,0
308,Science,35,14,1,98.1435,33.47684273,Low,33.48,Not Completed,0,Dropout Risk,0
8273,Science,35,16,1,77.2319,35.36779272,Low,35.37,Not Completed,0,Dropout Risk,0
122,Science,17,16,1,75.0181,26.45531078,Low,26.46,Not Completed,0,Dropout Risk,0
1910,Science,34,10,1,69.0914,28.87425308,Low,28.87,Not Completed,0,Dropout Risk,0
108,Science,57,4,1,79.4306,34.73046914,Low,34.73,Not Completed,0,Dropout Risk,0
7927,Science,4,16,1,74.8847,19.82131135,Low,19.82,Not Completed,0,Dropout Risk,0
8042,Science,53,10,1,61.8151,38.56252302,Low,38.56,Not Completed,0,Dropout Risk,0
5917,Science,41,15,1,96.6899,37.36560948,Low,37.37,Not Completed,0,Dropout Risk,0
578,Science,17,11,1,79.1321,21.33501101,Low,21.34,Not Completed,0,Dropout Risk,0
5304,Science,22,14,1,56.1963,27.02484789,Low,27.02,Not Completed,0,Dropout Risk,0
2665,Science,25,6,1,95.9872,20.62519866,Low,20.63,Not Completed,0,Dropout Risk,0
1703,Science,12,19,1,81.3809,27.0689546,Low,27.07,Not Completed,0,Dropout Risk,0
5283,Science,16,11,1,98.6677,20.9088365,Low,20.91,Not Completed,0,Dropout Risk,0
2748,Science,29,7,1,76.2153,23.25272853,Low,23.25,Not Completed,0,Dropout Risk,0
4369,Science,13,7,1,90.2268,15.51480289,Low,15.51,Not Completed,0,Dropout Risk,0
565,Science,22,2,1,58.4682,14.8282697,Low,14.83,Not Completed,0,Dropout Risk,0
7076,Science,43,4,1,92.1103,27.55508608,Low,27.56,Not Completed,0,Dropout Risk,0
5295,Science,15,12,1,87.1394,21.26640619,Low,21.27,Not Completed,0,Dropout Risk,0
1390,Science,66,1,1,51.7175,35.97923155,Low,35.98,Not Completed,0,Dropout Risk,0
2716,Science,19,6,4,70.243,23.61003122,Low,23.61,Not Completed,0,Dropout Risk,0
993,Science,37,7,4,70.5454,33.47786162,Low,33.48,Not Completed,0,Dropout Risk,0
7961,Science,4,14,4,98.1203,23.93514088,Low,23.94,Not Completed,0,Dropout Risk,0
3566,Science,23,1,4,60.1472,20.62512689,Low,20.63,Not Completed,0,Dropout Risk,0
4568,Science,33,6,4,88.1643,30.45549893,Low,30.46,Not Completed,0,Dropout Risk,0
2508,Science,51,3,4,59.5103,36.66142887,Low,36.66,Not Completed,0,Dropout Risk,0
6084,Science,10,13,4,87.9224,26.19410672,Low,26.19,Not Completed,0,Dropout Risk,0
4844,Science,8,10,4,95.5965,22.09777462,Low,22.1,Not Completed,0,Dropout Risk,0
5662,Science,31,16,4,97.9681,39.37926058,Low,39.38,Not Completed,0,Dropout Risk,0
6158,Science,19,16,4,72.3903,33.54339323,Low,33.54,Not Completed,0,Dropout Risk,0
793,Science,4,2,4,77.9617,12.03304487,Low,12.03,Not Completed,0,Dropout Risk,0
2353,Science,47,5,4,59.9703,36.30390619,Low,36.3,Not Completed,0,Dropout Risk,0
3814,Science,5,9,4,71.6134,19.37025692,Low,19.37,Not Completed,0,Dropout Risk,0
5715,Science,32,11,4,69.8104,34.8868847,Low,34.89,Not Completed,0,Dropout Risk,0
5426,Science,56,3,4,50.8053,38.83464587,Low,38.83,Not Completed,0,Dropout Risk,0
7736,Science,4,2,4,50.1189,12.11642421,Low,12.12,Not Completed,0,Dropout Risk,0
1581,Science,18,3,4,69.7612,20.09182114,Low,20.09,Not Completed,0,Dropout Risk,0
7240,Science,61,0,4,71.437,38.72005562,Low,38.72,Not Completed,0,Dropout Risk,0
344,Science,29,6,4,86.9904,28.61959494,Low,28.62,Not Completed,0,Dropout Risk,0
6849,Science,28,11,4,89.6613,33.15816638,Low,33.16,Not Completed,0,Dropout Risk,0
1129,Science,27,7,4,50.9496,28.32223963,Low,28.32,Not Completed,0,Dropout Risk,0
6911,Science,22,12,4,55.9639,31.1305903,Low,31.13,Not Completed,0,Dropout Risk,0
1913,Science,15,7,4,66.5944,22.3424883,Low,22.34,Not Completed,0,Dropout Risk,0
167,Science,54,0,4,90.1915,34.9140381,Low,34.91,Not Completed,0,Dropout Risk,0
6317,Science,44,1,4,53.044,31.16108832,Low,31.16,Not Completed,0,Dropout Risk,0
6202,Science,46,3,4,88.756,34.16651564,Low,34.17,Not Completed,0,Dropout Risk,0
1781,Science,57,2,4,87.9377,38.45854856,Low,38.46,Not Completed,0,Dropout Risk,0
4049,Science,41,11,4,87.6229,39.37145569,Low,39.37,Not Completed,0,Dropout Risk,0
1099,Science,12,11,4,94.0599,24.84414118,Low,24.84,Not Completed,0,Dropout Risk,0
1692,Science,2,0,4,80.7229,9.131445746,Low,9.13,Not Completed,0,Dropout Risk,0
7447,Science,50,6,4,65.8435,38.89107036,Low,38.89,Not Completed,0,Dropout Risk,0
3963,Science,17,13,4,62.1877,29.53036377,Low,29.53,Not Completed,0,Dropout Risk,0
7169,Science,19,10,4,71.9975,27.55293872,Low,27.55,Not Completed,0,Dropout Risk,0
5578,Science,4,7,4,53.4125,16.90010395,Low,16.9,Not Completed,0,Dropout Risk,0
983,Science,19,2,4,73.3148,19.47188765,Low,19.47,Not Completed,0,Dropout Risk,0
4361,Science,13,7,4,83.347,21.74208345,Low,21.74,Not Completed,0,Dropout Risk,0
602,Science,34,1,4,65.2778,26.04365919,Low,26.04,Not Completed,0,Dropout Risk,0
1841,Science,6,16,4,67.3788,27.08768043,Low,27.09,Not Completed,0,Dropout Risk,0
2534,Science,1,7,4,70.3411,15.6302917,Low,15.63,Not Completed,0,Dropout Risk,0
51,Science,31,2,4,99.3326,25.46269667,Low,25.46,Not Completed,0,Dropout Risk,0
6214,Science,61,1,4,75.0486,39.56414098,Low,39.56,Not Completed,0,Dropout Risk,0
1548,Science,32,8,4,89.9535,32.00591165,Low,32.01,Not Completed,0,Dropout Risk,0
6100,Science,18,15,4,92.9782,32.03636607,Low,32.04,Not Completed,0,Dropout Risk,0
2430,Science,18,11,4,79.2309,27.96177223,Low,27.96,Not Completed,0,Dropout Risk,0
3815,Science,5,4,4,70.0629,14.62919124,Low,14.63,Not Completed,0,Dropout Risk,0
8054,Science,16,13,4,52.6168,28.80653755,Low,28.81,Not Completed,0,Dropout Risk,0
6597,Science,20,13,4,63.3743,30.94050402,Low,30.94,Not Completed,0,Dropout Risk,0
4619,Science,2,13,4,94.1196,21.77977919,Low,21.78,Not Completed,0,Dropout Risk,0
7105,Science,49,1,4,64.5417,33.70636033,Low,33.71,Not Completed,0,Dropout Risk,0
6884,Science,50,3,4,65.3512,35.85104894,Low,35.85,Not Completed,0,Dropout Risk,0
1780,Science,2,12,4,59.2298,20.76354743,Low,20.76,Not Completed,0,Dropout Risk,0
1608,Science,15,6,4,93.4944,21.58252907,Low,21.58,Not Completed,0,Dropout Risk,0
20,Science,51,1,4,72.8208,34.4941738,Low,34.49,Not Completed,0,Dropout Risk,0
7889,Science,16,6,4,91.793,22.00472658,Low,22,Not Completed,0,Dropout Risk,0
7920,Science,46,4,4,82.2286,35.12161431,Low,35.12,Not Completed,0,Dropout Risk,0
3572,Science,46,1,4,54.2185,31.85154487,Low,31.85,Not Completed,0,Dropout Risk,0
4937,Science,19,17,4,75.1523,34.70469555,Low,34.7,Not Completed,0,Dropout Risk,0
8973,Science,11,10,4,63.4588,23.64850974,Low,23.65,Not Completed,0,Dropout Risk,0
1413,Science,48,2,4,77.0319,33.78104037,Low,33.78,Not Completed,0,Dropout Risk,0
3072,Science,27,12,4,79.1555,33.70181982,Low,33.7,Not Completed,0,Dropout Risk,0
2034,Science,51,3,4,55.5047,36.30542519,Low,36.31,Not Completed,0,Dropout Risk,0
4157,Science,4,8,4,71.9785,17.86777573,Low,17.87,Not Completed,0,Dropout Risk,0
5687,Science,23,16,4,86.5569,35.26547552,Low,35.27,Not Completed,0,Dropout Risk,0
1003,Science,30,1,4,58.2999,23.76353072,Low,23.76,Not Completed,0,Dropout Risk,0
3379,Science,41,7,3,72.0202,33.39398604,Low,33.39,Not Completed,0,Dropout Risk,0
2515,Science,31,13,3,77.7301,34.25310488,Low,34.25,Not Completed,0,Dropout Risk,0
2457,Science,39,4,3,95.4022,29.58078652,Low,29.58,Not Completed,0,Dropout Risk,0
4180,Science,28,19,3,56.9333,39.05665508,Low,39.06,Not Completed,0,Dropout Risk,0
3875,Science,39,4,3,52.3035,29.62757031,Low,29.63,Not Completed,0,Dropout Risk,0
3240,Science,24,1,3,63.6244,19.24722636,Low,19.25,Not Completed,0,Dropout Risk,0
6361,Science,31,13,3,69.188,34.48639085,Low,34.49,Not Completed,0,Dropout Risk,0
8889,Science,14,14,3,97.162,26.82525625,Low,26.83,Not Completed,0,Dropout Risk,0
5200,Science,38,9,3,65.3379,33.81517526,Low,33.82,Not Completed,0,Dropout Risk,0
422,Science,13,2,3,68.7848,14.31908383,Low,14.32,Not Completed,0,Dropout Risk,0
2892,Science,16,12,3,59.271,25.83262914,Low,25.83,Not Completed,0,Dropout Risk,0
2085,Science,18,0,3,82.7814,14.86835858,Low,14.87,Not Completed,0,Dropout Risk,0
5926,Science,34,14,3,63.2269,36.8216898,Low,36.82,Not Completed,0,Dropout Risk,0
4519,Science,58,4,3,85.4072,38.75181522,Low,38.75,Not Completed,0,Dropout Risk,0
33,Science,19,18,3,72.5401,33.58719155,Low,33.59,Not Completed,0,Dropout Risk,0
1571,Science,6,5,3,91.6683,14.16966285,Low,14.17,Not Completed,0,Dropout Risk,0
953,Science,1,19,3,52.082,25.51202525,Low,25.51,Not Completed,0,Dropout Risk,0
5362,Science,16,17,3,76.141,30.89687916,Low,30.9,Not Completed,0,Dropout Risk,0
7206,Science,31,13,3,71.4233,34.57670738,Low,34.58,Not Completed,0,Dropout Risk,0
7185,Science,34,3,3,85.5548,25.77723582,Low,25.78,Not Completed,0,Dropout Risk,0
6874,Science,9,11,3,95.8217,21.35456818,Low,21.35,Not Completed,0,Dropout Risk,0
2191,Science,20,12,3,68.4878,28.10270083,Low,28.1,Not Completed,0,Dropout Risk,0
4325,Science,40,1,3,79.4346,27.2306833,Low,27.23,Not Completed,0,Dropout Risk,0
7831,Science,9,19,3,90.8382,29.62347786,Low,29.62,Not Completed,0,Dropout Risk,0
569,Science,17,16,3,70.5874,30.61462019,Low,30.61,Not Completed,0,Dropout Risk,0
6008,Science,10,3,3,58.8185,14.11408933,Low,14.11,Not Completed,0,Dropout Risk,0
6727,Science,13,3,3,83.4962,15.5823412,Low,15.58,Not Completed,0,Dropout Risk,0
436,Science,34,3,3,80.7728,26.15429241,Low,26.15,Not Completed,0,Dropout Risk,0
4736,Science,44,2,3,75.8807,29.77919653,Low,29.78,Not Completed,0,Dropout Risk,0
2832,Science,48,6,3,51.1951,36.09289595,Low,36.09,Not Completed,0,Dropout Risk,0
5703,Science,44,9,3,82.3838,37.03309041,Low,37.03,Not Completed,0,Dropout Risk,0
2401,Science,6,8,3,84.9114,17.04105138,Low,17.04,Not Completed,0,Dropout Risk,0
4948,Science,36,7,3,82.881,30.7752493,Low,30.78,Not Completed,0,Dropout Risk,0
4847,Science,8,3,3,74.034,13.00532772,Low,13.01,Not Completed,0,Dropout Risk,0
3940,Science,4,13,3,59.7606,21.00467203,Low,21,Not Completed,0,Dropout Risk,0
7454,Science,34,15,3,93.2992,37.97180391,Low,37.97,Not Completed,0,Dropout Risk,0
1701,Science,1,19,3,86.7717,25.71579921,Low,25.72,Not Completed,0,Dropout Risk,0
2775,Science,28,20,3,59.3607,39.85490487,Low,39.85,Not Completed,0,Dropout Risk,0
5306,Science,28,13,3,58.9807,32.9681658,Low,32.97,Not Completed,0,Dropout Risk,0
1721,Science,50,2,3,51.0072,32.94542723,Low,32.95,Not Completed,0,Dropout Risk,0
5861,Science,11,2,3,86.5735,13.39388375,Low,13.39,Not Completed,0,Dropout Risk,0
7569,Science,60,4,3,69.325,39.88691618,Low,39.89,Not Completed,0,Dropout Risk,0
1767,Science,32,15,3,96.3095,37.01178562,Low,37.01,Not Completed,0,Dropout Risk,0
5438,Science,28,16,3,52.1122,35.86524733,Low,35.87,Not Completed,0,Dropout Risk,0
7093,Science,22,12,3,84.7541,28.86670511,Low,28.87,Not Completed,0,Dropout Risk,0
4037,Science,39,2,3,64.5609,27.49680955,Low,27.5,Not Completed,0,Dropout Risk,0
1140,Science,4,10,3,89.306,17.94394809,Low,17.94,Not Completed,0,Dropout Risk,0
8981,Science,30,15,3,70.2969,36.2269185,Low,36.23,Not Completed,0,Dropout Risk,0
2340,Science,9,13,3,93.7207,23.25564624,Low,23.26,Not Completed,0,Dropout Risk,0
1752,Science,17,0,3,81.6466,14.29627713,Low,14.3,Not Completed,0,Dropout Risk,0
4025,Science,33,16,3,94.5661,38.69102955,Low,38.69,Not Completed,0,Dropout Risk,0
2056,Science,39,4,3,84.8993,29.50547027,Low,29.51,Not Completed,0,Dropout Risk,0
3980,Science,37,10,3,59.0915,34.7076951,Low,34.71,Not Completed,0,Dropout Risk,0
1616,Science,10,3,3,83.8665,13.84475925,Low,13.84,Not Completed,0,Dropout Risk,0
2156,Science,34,5,3,92.8706,28.21668335,Low,28.22,Not Completed,0,Dropout Risk,0
7808,Science,27,11,3,83.7804,30.32536117,Low,30.33,Not Completed,0,Dropout Risk,0
3460,Science,23,18,3,75.2157,35.38420799,Low,35.38,Not Completed,0,Dropout Risk,0
3828,Science,54,4,3,96.9872,36.88501279,Low,36.89,Not Completed,0,Dropout Risk,0
2615,Science,22,4,6,72.7885,26.95232285,Low,26.95,Not Completed,0,Dropout Risk,0
1503,Science,33,6,6,70.6833,34.61241524,Low,34.61,Not Completed,0,Dropout Risk,0
3130,Science,14,14,6,64.9635,32.83352208,Low,32.83,Not Completed,0,Dropout Risk,0
5150,Science,15,6,6,98.9901,25.44601423,Low,25.45,Not Completed,0,Dropout Risk,0
1058,Science,21,12,6,98.4737,34.54818118,Low,34.55,Not Completed,0,Dropout Risk,0
7182,Science,10,12,6,52.222,29.16847625,Low,29.17,Not Completed,0,Dropout Risk,0
5938,Science,23,0,6,63.8587,23.53912575,Low,23.54,Not Completed,0,Dropout Risk,0
8575,Science,7,7,6,62.8261,22.50021268,Low,22.5,Not Completed,0,Dropout Risk,0
6162,Science,42,1,6,60.8744,34.12516912,Low,34.13,Not Completed,0,Dropout Risk,0
8335,Science,39,7,6,58.5991,38.26739613,Low,38.27,Not Completed,0,Dropout Risk,0
2199,Science,20,12,6,84.5056,33.99278619,Low,33.99,Not Completed,0,Dropout Risk,0
3500,Science,21,11,6,55.1976,33.62738391,Low,33.63,Not Completed,0,Dropout Risk,0
2229,Science,30,1,6,65.2429,28.05316774,Low,28.05,Not Completed,0,Dropout Risk,0
4214,Science,5,8,6,99.947,22.69756562,Low,22.7,Not Completed,0,Dropout Risk,0
2080,Science,26,7,6,57.3013,31.80251932,Low,31.8,Not Completed,0,Dropout Risk,0
5571,Science,19,10,6,95.105,31.73491105,Low,31.73,Not Completed,0,Dropout Risk,0
6920,Science,43,0,6,66.8425,33.29666043,Low,33.3,Not Completed,0,Dropout Risk,0
1655,Science,34,0,6,69.3351,28.78578362,Low,28.79,Not Completed,0,Dropout Risk,0
6191,Science,38,6,6,60.8236,36.93072201,Low,36.93,Not Completed,0,Dropout Risk,0
4451,Science,6,1,6,56.4637,15.97116304,Low,15.97,Not Completed,0,Dropout Risk,0
8833,Science,23,13,6,65.735,36.49222614,Low,36.49,Not Completed,0,Dropout Risk,0
6519,Science,5,4,6,96.0662,18.47038132,Low,18.47,Not Completed,0,Dropout Risk,0
5854,Science,5,16,6,57.2902,30.48097222,Low,30.48,Not Completed,0,Dropout Risk,0
5371,Science,23,6,6,75.6877,29.2775872,Low,29.28,Not Completed,0,Dropout Risk,0
1933,Science,30,6,6,99.0004,32.91904049,Low,32.92,Not Completed,0,Dropout Risk,0
4673,Science,7,15,6,56.4971,30.6201658,Low,30.62,Not Completed,0,Dropout Risk,0
1685,Science,7,6,6,83.0902,21.69228868,Low,21.69,Not Completed,0,Dropout Risk,0
2646,Science,37,6,6,93.6759,36.53828837,Low,36.54,Not Completed,0,Dropout Risk,0
1495,Science,19,10,6,84.0569,31.28535083,Low,31.29,Not Completed,0,Dropout Risk,0
6328,Science,23,0,6,83.3635,23.6863449,Low,23.69,Not Completed,0,Dropout Risk,0
2798,Science,8,1,6,64.032,16.79808592,Low,16.8,Not Completed,0,Dropout Risk,0
5240,Science,22,4,6,74.6124,27.09110568,Low,27.09,Not Completed,0,Dropout Risk,0
3011,Science,38,1,6,68.7524,32.11001553,Low,32.11,Not Completed,0,Dropout Risk,0
3952,Science,3,11,6,51.0042,24.3988193,Low,24.4,Not Completed,0,Dropout Risk,0
5601,Science,38,8,6,98.6831,39.11929185,Low,39.12,Not Completed,0,Dropout Risk,0
3284,Science,26,7,6,69.1333,31.96352844,Low,31.96,Not Completed,0,Dropout Risk,0
7307,Science,22,14,6,94.6512,37.03611316,Low,37.04,Not Completed,0,Dropout Risk,0
5225,Science,16,4,6,83.9034,24.23493632,Low,24.23,Not Completed,0,Dropout Risk,0
7820,Science,25,8,6,90.9523,32.25471091,Low,32.25,Not Completed,0,Dropout Risk,0
6153,Science,6,7,6,78.5526,22.00349052,Low,22,Not Completed,0,Dropout Risk,0
595,Science,38,8,6,70.7367,39.212235,Low,39.21,Not Completed,0,Dropout Risk,0
3601,Science,21,6,6,76.239,28.5125225,Low,28.51,Not Completed,0,Dropout Risk,0
766,Science,37,7,6,89.7804,37.28728003,Low,37.29,Not Completed,0,Dropout Risk,0
3654,Science,4,14,6,86.1285,27.76879637,Low,27.77,Not Completed,0,Dropout Risk,0
773,Science,15,14,6,74.2616,33.4729959,Low,33.47,Not Completed,0,Dropout Risk,0
4775,Science,28,9,6,81.1242,34.98609883,Low,34.99,Not Completed,0,Dropout Risk,0
8591,Science,7,7,6,93.5731,22.6680041,Low,22.67,Not Completed,0,Dropout Risk,0
2262,Science,30,4,6,50.8683,31.22588716,Low,31.23,Not Completed,0,Dropout Risk,0
4530,Science,12,0,6,60.2306,17.777654,Low,17.78,Not Completed,0,Dropout Risk,0
3341,Science,45,0,6,78.8766,34.40332003,Low,34.4,Not Completed,0,Dropout Risk,0
3698,Science,8,1,6,85.8753,16.75918714,Low,16.76,Not Completed,0,Dropout Risk,0
7992,Science,31,12,6,53.4856,39.28014344,Low,39.28,Not Completed,0,Dropout Risk,0
8094,Science,19,5,6,57.501,26.53855799,Low,26.54,Not Completed,0,Dropout Risk,0
4440,Science,21,5,6,78.7363,27.72240166,Low,27.72,Not Completed,0,Dropout Risk,0
7711,Science,47,4,6,93.2635,39.59840131,Low,39.6,Not Completed,0,Dropout Risk,0
4532,Science,16,19,6,81.2479,38.84507622,Low,38.85,Not Completed,0,Dropout Risk,0
1516,Science,23,4,6,56.9554,27.53602542,Low,27.54,Not Completed,0,Dropout Risk,0
224,Science,17,6,6,75.6946,26.54367157,Low,26.54,Not Completed,0,Dropout Risk,0
230,Science,58,0,5,92.0083,38.83418244,Low,38.83,Not Completed,0,Dropout Risk,0
7964,Science,4,12,5,50.6162,23.86051714,Low,23.86,Not Completed,0,Dropout Risk,0
2555,Science,21,7,5,60.9511,27.62193133,Low,27.62,Not Completed,0,Dropout Risk,0
8891,Science,29,14,5,65.995,38.43598449,Low,38.44,Not Completed,0,Dropout Risk,0
